Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ROQUE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
Latitud :,3°47'11.6'',Longitud :,73°17'35.7'',Altitud :,106 msnm.
Tipo :,CP - Meteorológica,Código :,103052
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-04-01,S/D,22.2,94.7,0.9
2025-04-02,S/D,22.8,87.3,2.8
2025-04-03,S/D,22.2,89.3,13.3
2025-04-04,S/D,22.4,96.2,42.7
2025-04-05,S/D,22.8,88.2,0.5
2025-04-06,S/D,23.2,89.5,3.0
2025-04-07,S/D,23.6,88.2,0.0
2025-04-08,S/D,23.2,93.7,13.7
2025-04-09,S/D,22.6,89.9,0.0
2025-04-10,S/D,22.8,85.9,3.4
2025-04-11,S/D,23,85.9,0.0
2025-04-12,S/D,23.8,85.2,3.0
2025-04-13,S/D,24.6,87.9,0.0
2025-04-14,S/D,23.4,88.6,2.5
2025-04-15,S/D,22.6,90.3,0.8
2025-04-16,S/D,24,87.1,2.0
2025-04-17,S/D,23.8,92.2,19.4
2025-04-18,S/D,23.2,85.4,0.0
2025-04-19,S/D,23,85.9,0.9
2025-04-20,S/D,24.2,84.3,0.0
2025-04-21,S/D,23,85.5,5.7
2025-04-22,S/D,23.8,85.5,1.7
2025-04-23,S/D,24,82.3,5.3
2025-04-24,S/D,22.6,89.5,8.7
2025-04-25,S/D,22.4,88.3,31.8
2025-04-26,S/D,22.8,88.3,4.2
2025-04-27,S/D,23.2,85.3,6.5
2025-04-28,S/D,22.2,86.5,0.0
2025-04-29,S/D,23.2,88.7,12.2
2025-04-30,S/D,22.6,87.2,10.4
