Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUCALLPA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-03-01,32.2,24,76.9,27.8
2025-03-02,29.2,23.6,84.5,2.4
2025-03-03,28,23.8,S/D,22.5
2025-03-04,30.6,23.6,81.4,1.1
2025-03-05,30.8,23.8,83.3,1.2
2025-03-06,29.8,23.2,78.8,23.7
2025-03-07,26.6,24.2,95.2,3.8
2025-03-08,30.6,S/D,86.3,32.0
2025-03-09,26.4,23,S/D,3.2
2025-03-10,31.4,23.2,74.8,0.0
2025-03-11,30,23.6,80.5,0.0
2025-03-12,32.2,23.2,77.8,0.0
2025-03-13,29,24.6,85.0,17.6
2025-03-14,25.6,24.4,89.1,42.6
2025-03-15,30.2,22.8,77.8,27.8
2025-03-16,28.2,23,86.7,0.0
2025-03-17,30.4,22.8,83.4,0.0
2025-03-18,33,23.4,70.1,14.6
2025-03-19,31.6,23.8,77.4,0.0
2025-03-20,27.2,S/D,S/D,8.3
2025-03-21,27.8,23.4,S/D,0.0
2025-03-22,31.6,23.2,76.0,3.7
2025-03-23,33,24.6,68.8,0.0
2025-03-24,33.2,24.2,75.5,0.0
2025-03-25,32.6,24.4,72.2,0.0
2025-03-26,32.8,23.6,74.7,0.0
2025-03-27,32.6,24,69.0,0.0
2025-03-28,33,24.2,70.2,0.0
2025-03-29,31.4,24.8,78.7,0.0
2025-03-30,32.6,24.2,74.5,0.0
2025-03-31,32.2,24.4,71.9,1.9
