Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUCALLPA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-12-01,31.2,24,88.7,4.5
2023-12-02,S/D,23.8,S/D,0.0
2023-12-03,33.2,24,83.5,0.0
2023-12-04,33.2,24.2,80.3,0.0
2023-12-05,28.8,24.4,87.6,0.0
2023-12-06,29,23.2,89.5,0.0
2023-12-07,32.2,23.6,82.8,0.0
2023-12-08,32.8,25.2,82.8,5.6
2023-12-09,29.8,24.6,94.4,43.9
2023-12-10,34.4,22.8,80.5,0.0
2023-12-11,34.2,24.4,77.8,0.0
2023-12-12,33.6,24.4,80.0,0.0
2023-12-13,31.2,25.8,S/D,2.0
2023-12-14,30.6,24.4,83.0,2.6
2023-12-15,33.4,24.2,75.5,0.9
2023-12-16,S/D,23.8,S/D,28.3
2023-12-17,29.6,23.2,85.9,0.0
2023-12-18,30.2,23.4,73.2,0.0
2023-12-19,34.4,24,78.2,0.0
2023-12-20,33.8,25.4,80.1,25.5
2023-12-21,31.6,24.6,80.7,3.9
2023-12-22,30.2,24.4,80.9,0.0
2023-12-23,32.2,24,80.6,0.0
2023-12-24,32.6,25,81.0,0.0
2023-12-25,S/D,24.8,S/D,0.0
2023-12-26,30.6,25.2,86.3,65.1
2023-12-27,27.4,23.2,90.7,8.7
2023-12-28,31.6,23.4,78.7,0.0
2023-12-29,33.4,24,67.4,0.0
2023-12-30,34.6,23.8,72.6,0.0
2023-12-31,31.2,24.6,87.2,69.5
