Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUCALLPA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-02-01,32.6,25,72.2,0.0
2025-02-02,32.2,24.8,74.3,0.0
2025-02-03,32.8,24.6,70.2,0.0
2025-02-04,32.2,S/D,79.2,1.0
2025-02-05,32.6,23,72.0,0.0
2025-02-06,31.8,24.4,72.4,0.0
2025-02-07,32.4,24.8,76.9,0.0
2025-02-08,31.6,24.6,78.4,0.0
2025-02-09,33,24.2,79.2,8.5
2025-02-10,30,24,85.8,0.0
2025-02-11,28.4,24.2,91.2,40.1
2025-02-12,28,21.8,82.8,6.0
2025-02-13,29.4,23.4,81.1,0.0
2025-02-14,31.8,23.4,S/D,0.0
2025-02-15,33,24.2,70.2,0.0
2025-02-16,31.8,24.8,S/D,6.9
2025-02-17,31,23.8,79.1,5.3
2025-02-18,30,23.4,82.4,2.5
2025-02-19,27.6,23.2,85.1,16.8
2025-02-20,31.8,23.6,77.9,0.0
2025-02-21,29.8,24.4,80.5,0.0
2025-02-22,31.4,23.6,75.4,6.5
2025-02-23,S/D,24,S/D,0.0
2025-02-24,30,24.8,84.2,19.7
2025-02-25,32.2,23.2,S/D,0.0
2025-02-26,29.4,24.8,83.7,18.4
2025-02-27,30.8,24.2,79.1,0.0
2025-02-28,32.2,24.4,78.1,7.2
