Estación : PUCALLPA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-06-01,S/D,S/D,S/D,S/D
2021-06-02,S/D,S/D,S/D,S/D
2021-06-03,S/D,S/D,S/D,S/D
2021-06-04,S/D,S/D,S/D,S/D
2021-06-05,S/D,S/D,S/D,S/D
2021-06-06,S/D,S/D,S/D,S/D
2021-06-07,32.4,19,72.1,0.0
2021-06-08,31.6,22,84.8,0.0
2021-06-09,31.8,21.6,81.7,0.0
2021-06-10,32.4,22.2,79.3,0.0
2021-06-11,29.4,23,S/D,68.3
2021-06-12,25.6,18,87.5,0.6
