Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUCALLPA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-05-01,26.4,S/D,94.2,25.0
2025-05-02,31.8,23.4,82.0,0.0
2025-05-03,27.2,S/D,89.5,19.5
2025-05-04,32.4,22.4,81.3,0.3
2025-05-05,27.8,S/D,S/D,24.3
2025-05-06,32.8,22.4,80.2,0.0
2025-05-07,33.8,23.8,80.3,0.0
2025-05-08,34.4,23.6,73.0,2.3
2025-05-09,34.4,24,77.7,0.0
2025-05-10,31.2,24.6,87.5,19.5
2025-05-11,29.2,24.6,85.7,0.0
2025-05-12,31.8,23.2,70.1,0.0
2025-05-13,31.2,22.4,78.6,0.0
2025-05-14,32.2,23.2,72.8,0.0
2025-05-15,33,22.6,74.4,0.0
2025-05-16,30.6,23.8,78.4,0.0
2025-05-17,33.2,23.4,75.7,0.0
2025-05-18,33.8,23,76.1,0.0
2025-05-19,31.8,24,82.2,0.0
2025-05-20,32.8,23.6,78.6,0.0
2025-05-21,32.2,23.4,80.9,0.0
2025-05-22,33.2,24,S/D,20.0
2025-05-23,31.2,23.8,86.5,3.1
2025-05-24,32.2,23.2,78.5,0.0
2025-05-25,32.6,23.6,71.6,2.1
2025-05-26,32.6,23.2,79.5,0.0
2025-05-27,30.2,24.8,84.8,4.5
2025-05-28,32,24.4,84.3,17.2
2025-05-29,25.8,S/D,S/D,20.3
2025-05-30,26.2,16.4,70.3,0.0
2025-05-31,26.8,18.6,79.4,0.0
